id,rating_numerator,name,retweet_count,favorite_count,type,p1_dog,display_text_range,created_date,created_time
784431430411685888,12,Stormy,1181,5429,miniature_poodle,True,77,2016-10-07,16
783821107061198850,12,Mairi,1822,6952,Lakeland_terrier,True,77,2016-10-06,0
783695101801398276,12,Loomis,2981,9835,chow,True,126,2016-10-05,15
783466772167098368,11,Finn,2073,7936,Chihuahua,True,138,2016-10-05,0
783391753726550016,13,Godi,5073,15943,Norwegian_elkhound,True,109,2016-10-04,19
783334639985389568,12,Dave,10839,27383,Cardigan,True,98,2016-10-04,15
783085703974514689,11,Earl,2016,7704,Chesapeake_Bay_retriever,True,93,2016-10-03,23
782747134529531904,11,Deacon,1316,7047,golden_retriever,True,89,2016-10-03,1
782722598790725632,10,Penny,4995,16229,Irish_setter,True,91,2016-10-02,23
782598640137187329,11,Timmy,1763,7366,malamute,True,108,2016-10-02,15
782305867769217024,12,Sampson,5115,15662,briard,True,111,2016-10-01,19
781251288990355457,11,Oakley,1922,7898,Mexican_hairless,True,102,2016-09-28,21
780858289093574656,10,Dash,1856,6778,Chesapeake_Bay_retriever,True,129,2016-09-27,19
780800785462489090,11,Koda,1198,5174,Siberian_husky,True,105,2016-09-27,16
780601303617732608,12,Hercules,3116,11394,Saint_Bernard,True,100,2016-09-27,2
780459368902959104,11,Bear,1000,4982,Great_Dane,True,112,2016-09-26,17
779834332596887552,11,Scout,6480,17693,golden_retriever,True,91,2016-09-25,0
778990705243029504,11,Jay,6631,18679,cocker_spaniel,True,110,2016-09-22,16
778748913645780993,11,Mya,1203,6434,Staffordshire_bullterrier,True,85,2016-09-22,0
778650543019483137,10,Strider,1385,5401,German_shepherd,True,121,2016-09-21,17
778624900596654080,11,Penny,940,4327,Airedale,True,73,2016-09-21,16
778383385161035776,13,Nala,1018,5494,collie,True,99,2016-09-21,0
778286810187399168,11,Stanley,3054,9702,Boston_bull,True,109,2016-09-20,17
777885040357281792,3,Wesley,1510,5978,Afghan_hound,True,116,2016-09-19,15
777621514455814149,12,Derek,2331,8189,chow,True,112,2016-09-18,21
777189768882946048,12,Jeffrey,3972,13265,Chihuahua,True,77,2016-09-17,16
776813020089548800,12,Solomon,1111,4594,toy_poodle,True,116,2016-09-16,16
776477788987613185,11,Huck,2549,8213,Labrador_retriever,True,103,2016-09-15,17
776201521193218049,10,O,2330,8997,Rottweiler,True,93,2016-09-14,23
775842724423557120,12,Blue,2454,10995,chow,True,107,2016-09-13,23
775364825476165632,11,Finley,2708,6929,beagle,True,83,2016-09-12,16
775085132600442880,13,Tucker,4355,14587,chow,True,58,2016-09-11,21
774757898236878852,12,Finley,1650,8110,toy_poodle,True,89,2016-09-10,23
774639387460112384,10,Sprinkles,1610,6345,Walker_hound,True,76,2016-09-10,16
773922284943896577,12,Heinrich,1619,6036,Pomeranian,True,113,2016-09-08,16
773704687002451968,12,Loki,1494,6215,silky_terrier,True,106,2016-09-08,2
773670353721753600,10,Shakespeare,1220,5040,Old_English_sheepdog,True,113,2016-09-07,23
773547596996571136,11,Chelsea,5670,20751,Norwegian_elkhound,True,68,2016-09-07,15
773191612633579521,12,Grey,3792,9356,Blenheim_spaniel,True,99,2016-09-06,16
772826264096874500,11,Roosevelt,2201,7553,basset,True,120,2016-09-05,15
772581559778025472,10,a,1579,6082,Newfoundland,True,116,2016-09-04,23
772193107915964416,12,Willem,1285,5657,Pembroke,True,104,2016-09-03,22
772117678702071809,12,Jack,686,3540,Labrador_retriever,True,116,2016-09-03,17
772114945936949249,10,Finn,440,2576,Chihuahua,True,108,2016-09-03,16
772102971039580160,11,Penny,862,3762,Pembroke,True,107,2016-09-03,16
771770456517009408,11,Davey,3131,11253,papillon,True,100,2016-09-02,18
771500966810099713,12,Dakota,2414,7743,Labrador_retriever,True,72,2016-09-02,0
771380798096281600,11,Fizz,4655,9885,collie,True,116,2016-09-01,16
771102124360998913,12,Charlie,1325,5845,Labrador_retriever,True,115,2016-08-31,21
770787852854652928,10,Winston,1100,4604,Bernese_mountain_dog,True,99,2016-08-31,0
770772759874076672,11,Sebastian,1320,4875,chow,True,107,2016-08-30,23
770293558247038976,10,Jackson,1352,5832,Italian_greyhound,True,93,2016-08-29,16
770069151037685760,10,Carbon,2118,7120,Boston_bull,True,115,2016-08-29,1
769940425801170949,12,Klein,8807,29194,miniature_pinscher,True,100,2016-08-28,16
769695466921623552,13,Titan,1559,6023,pug,True,98,2016-08-28,0
769212283578875904,12,DonDon,1592,5067,golden_retriever,True,111,2016-08-26,16
768970937022709760,12,Kirby,5979,13343,Pomeranian,True,64,2016-08-26,0
768855141948723200,11,Jesse,820,3918,chow,True,99,2016-08-25,16
768609597686943744,10,Lou,1095,3842,basenji,True,112,2016-08-25,0
768596291618299904,12,Oakley,1184,4730,Great_Pyrenees,True,116,2016-08-24,23
768473857036525572,11,Chevy,3152,12743,Labrador_retriever,True,116,2016-08-24,15
767754930266464257,11,Philbert,4938,14935,vizsla,True,108,2016-08-22,16
767500508068192258,12,Louie,2141,7021,chow,True,87,2016-08-21,23
767122157629476866,13,Rupert,2630,9519,toy_poodle,True,84,2016-08-20,22
766793450729734144,10,Rufus,1248,4728,beagle,True,113,2016-08-20,0
766693177336135680,11,Brudge,726,3783,Doberman,True,104,2016-08-19,17
766423258543644672,9,Shadoe,1448,5617,keeshond,True,109,2016-08-18,23
766313316352462849,12,Oscar,1728,6325,toy_poodle,True,107,2016-08-18,16
766069199026450432,12,Juno,769,3929,redbone,True,66,2016-08-18,0
766008592277377025,11,Angel,456,3525,Welsh_springer_spaniel,True,113,2016-08-17,20
765719909049503744,12,Brat,1986,6787,golden_retriever,True,115,2016-08-17,1
765669560888528897,12,Tove,1127,4834,beagle,True,87,2016-08-16,22
765395769549590528,13,my,3099,25048,Pembroke,True,110,2016-08-16,3
765371061932261376,11,Louie,1998,6654,golden_retriever,True,112,2016-08-16,2
765222098633691136,10,Gromit,3106,10884,dalmatian,True,96,2016-08-15,16
764857477905154048,12,Aubie,1642,6055,Bernese_mountain_dog,True,116,2016-08-14,16
764259802650378240,10,Kota,1383,5620,German_shepherd,True,108,2016-08-13,0
763837565564780549,11,Alfie,3793,11724,malamute,True,63,2016-08-11,20
763183847194451968,8,Clark,1352,5047,miniature_poodle,True,102,2016-08-10,1
762699858130116608,11,Leela,3293,11333,kelpie,True,105,2016-08-08,17
762471784394268675,12,Glenn,5887,10489,Samoyed,True,115,2016-08-08,2
762464539388485633,12,Buddy,3809,9611,chow,True,113,2016-08-08,1
761976711479193600,12,Shelby,1817,5025,Labrador_retriever,True,105,2016-08-06,17
761599872357261312,11,Sephie,1095,3876,Gordon_setter,True,114,2016-08-05,16
761334018830917632,10,Bruce,1332,4815,Norwegian_elkhound,True,80,2016-08-04,22
761292947749015552,11,Bonaparte,998,4174,standard_poodle,True,106,2016-08-04,20
761004547850530816,11,Bo,3202,10619,golden_retriever,True,69,2016-08-04,1
760893934457552897,11,Wishes,886,3568,Blenheim_spaniel,True,107,2016-08-03,17
760656994973933572,11,Rose,1745,6155,golden_retriever,True,73,2016-08-03,2
760539183865880579,12,Atlas,3326,7059,Samoyed,True,64,2016-08-02,18
760290219849637889,13,Rocco,10535,25002,Old_English_sheepdog,True,75,2016-08-02,1
759846353224826880,11,Kirby,1794,6269,Sussex_spaniel,True,102,2016-07-31,20
759793422261743616,12,Maggie,1757,5564,golden_retriever,True,120,2016-07-31,16
759557299618865152,10,Emma,1101,4384,golden_retriever,True,113,2016-07-31,1
759447681597108224,11,Oakley,2269,7925,kuvasz,True,113,2016-07-30,17
759197388317847553,12,Luna,1798,5688,kuvasz,True,77,2016-07-30,1
759099523532779520,7,Toby,3809,13579,Shetland_sheepdog,True,116,2016-07-29,18
759047813560868866,11,Spencer,1844,6054,Labrador_retriever,True,84,2016-07-29,15
758740312047005698,12,Boston,1495,5365,Chesapeake_Bay_retriever,True,115,2016-07-28,19
758474966123810816,11,Brandonald,912,3544,Pembroke,True,108,2016-07-28,1
758405701903519748,10,Odie,1756,4859,Chesapeake_Bay_retriever,True,68,2016-07-27,20
758355060040593408,11,Corey,956,3145,Pembroke,True,113,2016-07-27,17
757611664640446465,12,Cooper,1004,4282,bluetick,True,89,2016-07-25,16
757354760399941633,8,Devón,1298,4198,Italian_greyhound,True,114,2016-07-24,23
756998049151549440,11,Oliver,1830,5860,golden_retriever,True,102,2016-07-23,23
756939218950160384,12,Jax,1831,6195,golden_retriever,True,112,2016-07-23,19
756651752796094464,11,Gert,1190,4687,Pembroke,True,85,2016-07-23,0
755110668769038337,13,Watson,10156,19666,Labrador_retriever,True,80,2016-07-18,18
754856583969079297,11,Winnie,2307,6423,golden_retriever,True,115,2016-07-18,1
754449512966619136,11,Dex,671,3497,beagle,True,71,2016-07-16,22
753398408988139520,12,Scout,1725,5345,whippet,True,55,2016-07-14,1
753375668877008896,8,Hank,2121,7122,bluetick,True,112,2016-07-13,23
753294487569522689,11,Ace,955,3117,chow,True,75,2016-07-13,18
753026973505581056,10,Tayzie,874,3642,Pembroke,True,116,2016-07-13,0
752917284578922496,11,Grizzie,1438,6484,German_shepherd,True,116,2016-07-12,17
752173152931807232,12,Brody,1668,5528,Labrador_retriever,True,108,2016-07-10,16
751937170840121344,11,Ruby,1195,4817,Lakeland_terrier,True,82,2016-07-10,0
751830394383790080,12,Tucker,1784,5427,chow,True,76,2016-07-09,17
751598357617971201,13,Toby,2824,7387,toy_poodle,True,53,2016-07-09,2
751538714308972544,10,Max,1144,4700,Labrador_retriever,True,93,2016-07-08,22
751251247299190784,10,Gilbert,5375,11703,Walker_hound,True,110,2016-07-08,3
751132876104687617,10,Cooper,1180,4718,Labrador_retriever,True,72,2016-07-07,19
750868782890057730,11,Milo,1242,4446,toy_poodle,True,116,2016-07-07,1
750719632563142656,12,Meyer,4576,12226,Pembroke,True,114,2016-07-06,15
750429297815552001,12,Arnie,3905,12268,golden_retriever,True,63,2016-07-05,20
750383411068534784,9,Zoe,1038,4254,Border_collie,True,111,2016-07-05,17
750132105863102464,11,Stewie,1175,3353,toy_poodle,True,92,2016-07-05,1
750117059602808832,10,Calvin,1204,4042,Shih-Tzu,True,83,2016-07-05,0
750101899009982464,11,Lilah,773,2838,golden_retriever,True,116,2016-07-04,23
750086836815486976,12,Spanky,490,2019,pug,True,105,2016-07-04,22
750056684286914561,11,Jameson,816,2945,Saluki,True,102,2016-07-04,20
750041628174217216,13,Beau,565,2956,Labrador_retriever,True,111,2016-07-04,19
749996283729883136,12,Bo,754,2824,Old_English_sheepdog,True,77,2016-07-04,16
749774190421639168,12,Lucy,1205,4341,Pekinese,True,74,2016-07-04,1
749417653287129088,11,Finn,1508,5661,papillon,True,66,2016-07-03,1
749395845976588288,10,George,3143,7949,Pomeranian,True,110,2016-07-03,0
749317047558017024,12,Blu,2039,5084,wire-haired_fox_terrier,True,115,2016-07-02,19
749064354620928000,11,Winston,1403,4488,pug,True,113,2016-07-02,2
748977405889503236,10,not,3124,10003,German_short-haired_pointer,True,112,2016-07-01,20
748932637671223296,13,Divine,2051,5400,borzoi,True,77,2016-07-01,17
748699167502000129,11,Tripp,1452,4399,Pembroke,True,100,2016-07-01,2
748568946752774144,12,Cora,606,2039,Tibetan_terrier,True,85,2016-06-30,17
748324050481647620,11,Duke,689,3444,Shetland_sheepdog,True,77,2016-06-30,1
747885874273214464,8,a,878,2717,kuvasz,True,116,2016-06-28,20
747844099428986880,11,Huxley,673,2616,Pembroke,True,112,2016-06-28,17
747816857231626240,4,a,1053,4490,Pembroke,True,114,2016-06-28,15
747600769478692864,10,Bookstore,520,2161,Chesapeake_Bay_retriever,True,104,2016-06-28,1
747219827526344708,11,Atticus,1433,4881,Shetland_sheepdog,True,75,2016-06-27,0
746872823977771008,11,a,1935,5550,Pembroke,True,110,2016-06-26,1
746726898085036033,12,Abby,1633,5614,golden_retriever,True,116,2016-06-25,15
746507379341139972,10,Shiloh,989,4334,toy_poodle,True,90,2016-06-25,0
746369468511756288,9,an,1482,5745,German_shepherd,True,114,2016-06-24,15
746131877086527488,10,Gustav,1992,6371,chow,True,100,2016-06-24,0
746056683365994496,11,Arlen,738,3314,Shetland_sheepdog,True,83,2016-06-23,19
745789745784041472,10,Gus,962,3653,Pekinese,True,109,2016-06-23,1
745422732645535745,9,very,2189,7933,Labrador_retriever,True,116,2016-06-22,1
745057283344719872,12,Oliver,2048,6735,Shetland_sheepdog,True,110,2016-06-21,0
744995568523612160,9,Abby,566,2729,Old_English_sheepdog,True,84,2016-06-20,20
744971049620602880,12,Indie,2436,7286,toy_poodle,True,98,2016-06-20,19
744709971296780288,10,Harvey,1430,5215,Shetland_sheepdog,True,63,2016-06-20,1
744334592493166593,11,Blanket,1924,6325,Samoyed,True,115,2016-06-19,1
743980027717509120,11,Geno,1000,3882,bull_mastiff,True,115,2016-06-18,1
743609206067040256,10,Stark,1268,4148,Weimaraner,True,116,2016-06-17,1
743253157753532416,10,Kilo,1117,3924,malamute,True,104,2016-06-16,1
743222593470234624,12,a,1728,5721,kuvasz,True,114,2016-06-15,23
743210557239623680,10,Kayla,1232,3552,golden_retriever,True,115,2016-06-15,22
742423170473463808,12,Bell,3411,9068,pug,True,81,2016-06-13,18
742385895052087300,11,Phil,1772,6272,Cardigan,True,99,2016-06-13,15
741743634094141440,11,Aqua,2489,7539,Labrador_retriever,True,115,2016-06-11,21
741438259667034112,9,Tucker,744,3408,Chesapeake_Bay_retriever,True,75,2016-06-11,1
741303864243200000,12,Theodore,2910,8110,Chihuahua,True,115,2016-06-10,16
741067306818797568,12,just,2803,8834,golden_retriever,True,67,2016-06-10,0
740995100998766593,10,Leo,2460,5809,malamute,True,115,2016-06-09,19
740359016048689152,9,Chase,794,3042,golden_retriever,True,67,2016-06-08,1
740214038584557568,10,getting,1780,6169,Chesapeake_Bay_retriever,True,115,2016-06-07,16
739979191639244800,12,Nollie,5367,18446,Irish_water_spaniel,True,112,2016-06-07,0
739932936087216128,10,Rorie,983,3743,redbone,True,113,2016-06-06,21
739844404073074688,12,Simba,785,3519,toy_poodle,True,103,2016-06-06,15
739606147276148736,9,Benji,1490,4978,Blenheim_spaniel,True,114,2016-06-05,23
739485634323156992,6,Kyle,2635,6586,Walker_hound,True,113,2016-06-05,15
738537504001953792,11,Bayley,1392,4693,chow,True,98,2016-06-03,1
738166403467907072,12,Axel,3030,8052,keeshond,True,63,2016-06-02,0
738156290900254721,10,Storkson,584,2278,pug,True,54,2016-06-01,23
737826014890496000,10,Remy,1600,4821,vizsla,True,114,2016-06-01,2
737800304142471168,10,Bella,3161,9243,malamute,True,90,2016-06-01,0
736736130620620800,13,Chadrick,1538,3868,schipperke,True,38,2016-05-29,1
736225175608430592,10,very,2536,7474,Labrador_retriever,True,116,2016-05-27,15
735991953473572864,11,Maxaroni,1032,3294,cocker_spaniel,True,75,2016-05-27,0
735635087207878657,11,Dakota,2133,5651,pug,True,76,2016-05-26,0
735256018284875776,8,Kellogg,801,3055,Staffordshire_bullterrier,True,91,2016-05-24,23
735137028879360001,9,Buckley,878,2874,Walker_hound,True,120,2016-05-24,15
734912297295085568,10,Jax,470,2537,Maltese_dog,True,82,2016-05-24,1
734776360183431168,11,Livvie,487,2318,Siberian_husky,True,115,2016-05-23,16
733828123016450049,10,Terry,714,3293,beagle,True,89,2016-05-21,1
733822306246479872,10,Moose,923,3385,Lhasa,True,79,2016-05-21,0
733460102733135873,11,Hermione,1135,3862,chow,True,95,2016-05-20,0
732726085725589504,11,Aldrick,794,3289,Pomeranian,True,116,2016-05-18,0
732005617171337216,11,Larry,4864,13660,English_setter,True,70,2016-05-16,0
731285275100512256,12,Solomon,899,3215,Pembroke,True,72,2016-05-14,0
730573383004487680,10,Rooney,1909,4446,American_Staffordshire_terrier,True,67,2016-05-12,1
730427201120833536,11,Crystal,937,3197,Eskimo_dog,True,98,2016-05-11,15
730211855403241472,11,Ziva,956,3480,pug,True,84,2016-05-11,1
729823566028484608,13,Stefan,1123,3644,kelpie,True,54,2016-05-10,0
729463711119904772,13,Pupcasso,2085,5311,German_shepherd,True,58,2016-05-09,0
728986383096946689,11,Puff,736,2876,Maltese_dog,True,116,2016-05-07,16
728751179681943552,10,Flurpson,614,2535,Saint_Bernard,True,57,2016-05-07,0
728387165835677696,12,Enchilada,875,3421,collie,True,113,2016-05-06,0
728046963732717569,11,Raymond,1082,3925,Newfoundland,True,81,2016-05-05,2
728015554473250816,11,Rueben,990,3778,cocker_spaniel,True,75,2016-05-05,0
727685679342333952,12,Cilantro,573,2722,Border_collie,True,96,2016-05-04,2
727175381690781696,10,Karll,1240,3584,flat-coated_retriever,True,93,2016-05-02,16
726887082820554753,10,Blitz,1365,3526,soft-coated_wheaten_terrier,True,113,2016-05-01,21
726828223124897792,12,Bloop,913,3300,miniature_pinscher,True,115,2016-05-01,17
725842289046749185,12,Colby,2410,6515,toy_poodle,True,101,2016-04-29,0
725786712245440512,11,Lillie,1241,3843,chow,True,103,2016-04-28,20
725729321944506368,12,Lola,1605,4787,boxer,True,114,2016-04-28,16
724983749226668032,12,Fred,1166,3437,golden_retriever,True,116,2016-04-26,15
724405726123311104,10,Ashleigh,1509,4860,golden_retriever,True,98,2016-04-25,1
724049859469295616,10,Kreggory,1616,3971,Border_collie,True,89,2016-04-24,1
724046343203856385,10,Sarge,512,2454,boxer,True,98,2016-04-24,1
723912936180330496,12,Sugar,1124,3582,Samoyed,True,85,2016-04-23,16
723673163800948736,10,Ivar,813,2784,golden_retriever,True,85,2016-04-23,0
722613351520608256,12,Schnitzel,1492,4573,Labrador_retriever,True,110,2016-04-20,2
721503162398597120,11,Panda,1644,4218,Pomeranian,True,35,2016-04-17,0
721001180231503872,11,Oliver,551,2339,Samoyed,True,131,2016-04-15,15
720785406564900865,12,Archie,698,2855,Chihuahua,True,104,2016-04-15,1
720775346191278080,10,Berkeley,564,2252,Newfoundland,True,87,2016-04-15,0
720389942216527872,11,Ralphé,2258,5857,Pembroke,True,85,2016-04-13,23
720059472081784833,9,Charleson,1018,3548,Mexican_hairless,True,124,2016-04-13,1
720043174954147842,11,Neptune,1814,4563,Samoyed,True,137,2016-04-13,0
719551379208073216,10,Harnold,1708,4642,malamute,True,118,2016-04-11,15
719339463458033665,10,Lucy,1118,4087,golden_retriever,True,122,2016-04-11,1
719332531645071360,11,Pippa,856,3177,Dandie_Dinmont,True,140,2016-04-11,1
718971898235854848,10,Sadie,984,3201,golden_retriever,True,72,2016-04-10,1
718939241951195136,12,Otis,1580,4796,Pembroke,True,102,2016-04-09,23
718613305783398402,11,Carper,427,2252,Labrador_retriever,True,124,2016-04-09,1
718246886998687744,3,Alexanderson,446,1759,Chihuahua,True,132,2016-04-08,1
718234618122661888,11,Suki,912,3559,malamute,True,128,2016-04-08,0
717841801130979328,11,Barclay,542,2270,Brittany_spaniel,True,84,2016-04-06,22
717537687239008257,11,a,1657,5303,golden_retriever,True,139,2016-04-06,2
717421804990701568,9,Ebby,756,2886,miniature_pinscher,True,130,2016-04-05,18
717047459982213120,12,Flávio,1733,5790,golden_retriever,True,136,2016-04-04,17
717009362452090881,10,Smokey,867,2974,Siberian_husky,True,111,2016-04-04,15
716802964044845056,10,Link,1048,3956,malinois,True,83,2016-04-04,1
716791146589110272,11,Jennifur,1457,7740,Pomeranian,True,144,2016-04-04,0
716285507865542656,12,Stephanus,964,2552,Yorkshire_terrier,True,64,2016-04-02,15
715928423106027520,11,Bubbles,794,2927,pug,True,98,2016-04-01,15
715733265223708672,10,a,1526,4274,Dandie_Dinmont,True,137,2016-04-01,2
715696743237730304,10,Toby,1163,3610,Staffordshire_bullterrier,True,139,2016-04-01,0
715680795826982913,12,Zeus,1442,3961,golden_retriever,True,68,2016-03-31,23
715342466308784130,10,Oscar,621,2791,West_Highland_white_terrier,True,138,2016-03-31,0
715220193576927233,10,Nico,587,2208,Chihuahua,True,126,2016-03-30,16
715200624753819648,12,Michelangelope,1682,4745,Chihuahua,True,119,2016-03-30,15
714982300363173890,9,Calbert,931,3425,Brittany_spaniel,True,114,2016-03-30,1
714957620017307648,10,Curtis,1277,3808,Great_Pyrenees,True,140,2016-03-29,23
714258258790387713,10,Travis,667,2813,collie,True,143,2016-03-28,1
714251586676113411,8,Thumas,758,3023,soft-coated_wheaten_terrier,True,79,2016-03-28,0
713919462244790272,12,Kanu,720,3038,Siberian_husky,True,133,2016-03-27,2
713761197720473600,12,Piper,1239,4453,Brittany_spaniel,True,127,2016-03-26,16
713177543487135744,10,Lance,2586,6638,whippet,True,104,2016-03-25,1
712809025985978368,10,Stubert,6074,17519,Labrador_retriever,True,63,2016-03-24,1
712668654853337088,10,Sunny,1097,3818,Labrador_retriever,True,107,2016-03-23,15
712085617388212225,11,Olive,434,3013,Shih-Tzu,True,104,2016-03-22,1
711743778164514816,11,Roosevelt,906,2617,Lakeland_terrier,True,140,2016-03-21,2
711008018775851008,11,Chuckles,559,2740,French_bulldog,True,139,2016-03-19,1
710997087345876993,12,Milo,1259,4211,malamute,True,108,2016-03-19,1
710833117892898816,12,Sora,476,2465,Pembroke,True,120,2016-03-18,14
710588934686908417,12,Beemo,1696,4167,Pembroke,True,94,2016-03-17,22
710283270106132480,11,Gunner,480,1992,Shih-Tzu,True,104,2016-03-17,1
710272297844797440,11,infuriating,1138,4140,Old_English_sheepdog,True,138,2016-03-17,1
710140971284037632,8,Tater,800,2515,Pekinese,True,120,2016-03-16,16
709918798883774466,12,Watson,993,3222,Pembroke,True,140,2016-03-16,1
709566166965075968,12,Olaf,1072,3253,chow,True,130,2016-03-15,2
709556954897764353,12,Cecil,974,3022,golden_retriever,True,131,2016-03-15,1
709519240576036864,9,Vince,219,1384,cocker_spaniel,True,139,2016-03-14,23
709449600415961088,10,Karma,517,2022,Maltese_dog,True,140,2016-03-14,18
709409458133323776,8,Billy,617,2425,Shetland_sheepdog,True,79,2016-03-14,16
709225125749587968,11,Walker,521,2203,Labrador_retriever,True,131,2016-03-14,3
709207347839836162,11,Penny,5171,11403,Chihuahua,True,88,2016-03-14,2
709158332880297985,10,Rodney,366,1873,Siberian_husky,True,138,2016-03-13,23
708834316713893888,10,Malikai,449,1549,Eskimo_dog,True,138,2016-03-13,1
708810915978854401,10,Mister,6243,15195,golden_retriever,True,111,2016-03-13,0
708738143638450176,11,Coco,739,2536,Pomeranian,True,107,2016-03-12,19
708479650088034305,13,Bear,617,2338,Shih-Tzu,True,118,2016-03-12,2
708469915515297792,11,Bobble,729,2850,Chihuahua,True,132,2016-03-12,1
708356463048204288,10,Oliver,1199,3302,pug,True,137,2016-03-11,18
708149363256774660,10,Jebberson,1412,3986,Cardigan,True,118,2016-03-11,4
708119489313951744,9,Cooper,896,2476,Norwich_terrier,True,99,2016-03-11,2
708109389455101952,10,Remington,501,1799,Staffordshire_bullterrier,True,133,2016-03-11,1
707969809498152960,11,Rufus,867,2485,toy_poodle,True,140,2016-03-10,16
707776935007539200,11,Sadie,872,3009,miniature_pinscher,True,140,2016-03-10,3
707610948723478529,12,Harper,5713,15577,golden_retriever,True,121,2016-03-09,16
707387676719185920,10,Clarkus,1147,3215,Chihuahua,True,139,2016-03-09,2
707315916783140866,10,Finnegus,577,2284,Bernese_mountain_dog,True,122,2016-03-08,21
707297311098011648,10,Cassie,708,2580,Blenheim_spaniel,True,139,2016-03-08,20
707059547140169728,11,Cupcake,619,2398,Samoyed,True,128,2016-03-08,4
707038192327901184,10,Kathmandu,715,2012,pug,True,117,2016-03-08,3
707021089608753152,12,Tucker,1220,3721,cocker_spaniel,True,120,2016-03-08,1
707014260413456384,11,Ellie,539,2108,Chihuahua,True,133,2016-03-08,1
706681918348251136,12,Katie,890,3020,toy_poodle,True,135,2016-03-07,3
706538006853918722,11,Oliver,1287,3183,chow,True,140,2016-03-06,17
706346369204748288,12,Koda,842,3167,Tibetan_mastiff,True,90,2016-03-06,5
706265994973601792,11,Kara,848,2514,papillon,True,139,2016-03-05,23
706166467411222528,7,Dexter,1447,4712,Samoyed,True,133,2016-03-05,17
705975130514706432,10,Adele,662,2857,Staffordshire_bullterrier,True,137,2016-03-05,4
705970349788291072,12,Lucy,795,2915,golden_retriever,True,139,2016-03-05,4
705898680587526145,10,Max,494,2180,collie,True,140,2016-03-04,23
705475953783398401,12,Zara,824,2737,golden_retriever,True,103,2016-03-03,19
705442520700944385,12,Cooper,1457,4059,Great_Pyrenees,True,90,2016-03-03,17
705428427625635840,11,Ambrose,1517,3506,Chihuahua,True,139,2016-03-03,16
705239209544720384,11,Jimothy,676,2769,Chihuahua,True,116,2016-03-03,3
705102439679201280,10,Terrenth,472,1960,collie,True,94,2016-03-02,18
705066031337840642,12,Reese,556,2007,Airedale,True,135,2016-03-02,16
704859558691414016,10,a,476,2070,pug,True,114,2016-03-02,2
704480331685040129,11,Lucia,979,3145,Samoyed,True,139,2016-03-01,1
704364645503647744,12,Bisquick,3225,7320,Pembroke,True,121,2016-02-29,17
703611486317502464,10,Scooter,1380,3537,Pembroke,True,140,2016-02-27,16
703382836347330562,12,Charlie,1027,3216,golden_retriever,True,111,2016-02-27,0
703356393781329922,9,Socks,344,1763,Border_collie,True,134,2016-02-26,23
703079050210877440,11,a,2798,6802,Pembroke,True,139,2016-02-26,4
702684942141153280,11,Lucy,962,2974,golden_retriever,True,88,2016-02-25,2
702671118226825216,10,Rambo,506,2019,bloodhound,True,148,2016-02-25,1
702598099714314240,11,Sansa,3128,11306,kelpie,True,132,2016-02-24,20
702539513671897089,12,a,865,2637,Pomeranian,True,136,2016-02-24,17
701981390485725185,12,Fiji,888,3159,Pomeranian,True,83,2016-02-23,4
701952816642965504,11,Rilo,928,3534,toy_poodle,True,140,2016-02-23,2
701889187134500865,11,Bilbo,1254,3241,French_bulldog,True,115,2016-02-22,21
701601587219795968,10,Coopson,416,1923,Chihuahua,True,140,2016-02-22,2
701570477911896070,9,Yoda,839,2572,Yorkshire_terrier,True,139,2016-02-22,0
701545186879471618,10,Millie,549,2447,Border_collie,True,136,2016-02-21,23
700864154249383937,12,a,556,2392,kuvasz,True,104,2016-02-20,2
700847567345688576,10,Crouton,449,2268,Rhodesian_ridgeback,True,134,2016-02-20,1
700747788515020802,11,very,8416,20981,Great_Pyrenees,True,139,2016-02-19,18
700518061187723268,10,Vincent,721,2391,American_Staffordshire_terrier,True,102,2016-02-19,3
700167517596164096,10,Dotsy,653,2426,beagle,True,65,2016-02-18,3
700029284593901568,10,Coops,529,1911,West_Highland_white_terrier,True,138,2016-02-17,18
700002074055016451,9,Thumas,1198,3024,Chihuahua,True,140,2016-02-17,17
699801817392291840,11,Cooper,849,2771,golden_retriever,True,118,2016-02-17,3
699788877217865730,12,Nala,469,2056,Border_terrier,True,94,2016-02-17,2
699775878809702401,11,Fillup,538,1802,Dandie_Dinmont,True,140,2016-02-17,2
699446877801091073,12,Archie,2398,5497,Pembroke,True,129,2016-02-16,4
699413908797464576,11,Miley,569,1926,Samoyed,True,138,2016-02-16,2
699370870310113280,11,Calbert,391,1751,cairn,True,139,2016-02-15,23
699079609774645248,8,Reagan,571,2256,schipperke,True,117,2016-02-15,3
698989035503689728,13,Oliver,876,3073,Norfolk_terrier,True,91,2016-02-14,21
698953797952008193,11,CeCe,826,2479,Italian_greyhound,True,140,2016-02-14,19
698710712454139905,10,Cuddles,616,2264,Samoyed,True,110,2016-02-14,3
698703483621523456,7,Rusty,335,1315,Brittany_spaniel,True,116,2016-02-14,3
698549713696649216,9,Claude,558,2152,French_bulldog,True,127,2016-02-13,16
698355670425473025,10,Jessiga,394,1701,pug,True,138,2016-02-13,3
698342080612007937,11,Maximus,870,2070,boxer,True,140,2016-02-13,3
698262614669991936,11,Franklin,1794,4390,Italian_greyhound,True,130,2016-02-12,21
698195409219559425,9,Beau,5440,15483,Labrador_retriever,True,144,2016-02-12,17
